key,id,title,active,ab,type,channels,category,first_send_date,last_send_date,mobile_push_sent,mobile_push_ios_sent,mobile_push_android_sent,mobile_push_opened,mobile_push_ios_opened,mobile_push_android_opened,mobile_push_open_rate,mobile_push_ios_open_rate,mobile_push_android_open_rate,web_push_sent,web_push_delivered,web_push_opened,web_push_open_rate,inapp_sent,inapp_ios_sent,inapp_android_sent,inapp_delivered,inapp_ios_delivered,inapp_android_delivered,inapp_opened,inapp_ios_opened,inapp_android_opened,inapp_open_rate,inapp_ios_open_rate,inapp_android_open_rate,inbox_sent,inbox_delivered,inbox_opened,inbox_open_rate,inbox_clicked,inbox_click_rate,email_sent,email_failed,email_delivered,email_unsubscribed,email_complained,email_opened,email_clicked,email_open_rate,email_click_rate,sms_sent,sms_delivered,sms_clicked,sms_click_rate,sms_failed,sms_opened,sms_open_rate,rcs_sent,rcs_delivered,rcs_clicked,rcs_click_rate,rcs_failed,rcs_opened,rcs_open_rate,facebook_sent,facebook_delivered,facebook_opened,facebook_open_rate,whatsapp_sent,whatsapp_delivered,whatsapp_opened,whatsapp_open_rate,inweb_sent,inweb_delivered,inweb_opened,inweb_open_rate,app_opens_direct,actions_sent_unique,actions_converted_unique,actions_conversion,goals,goals_value,description,db_sort_index,sms_unsubscribed
462,126489903,RS_EVO_React_20FS_SECZNO_1,0,0,Scheduled,Email,,"2025-07-14 11:00","2025-07-14 11:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1423,217,1206,2,0,404,179,33.5,14.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (14 Jul 2025)",462,
463,126486909,"TP Sendout (royspins.de) 14.07",0,0,Scheduled,Email,,"2025-07-14 09:00","2025-07-14 09:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,18,277,0,0,66,6,23.83,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (14 Jul 2025)",463,
464,126486582,"TP Sendout (royspins.cfd) 14.07",0,0,Scheduled,Email,,"2025-07-14 09:00","2025-07-14 09:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,8,119,0,0,22,11,18.49,9.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (14 Jul 2025)",464,
465,126446858,RS_EVO_React_20FS_DE8,0,0,Scheduled,Email,,"2025-07-11 10:00","2025-07-11 10:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048,255,793,2,0,479,407,60.4,51.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (11 Jul 2025)",465,
466,126429042,RS_EVO_React_20FS_DE7,0,0,Scheduled,Email,,"2025-07-10 10:00","2025-07-10 10:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075,172,903,1,0,218,177,24.14,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (10 Jul 2025)",466,
467,126408875,"TrustpilotSendout (royspins.bet) 09.07",0,0,Scheduled,Email,,"2025-07-09 10:00","2025-07-09 10:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,2,119,0,0,46,24,38.66,20.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (09 Jul 2025)",467,
468,126407626,RS_EVO_React_20FS_IE+AR,0,0,Scheduled,Email,,"2025-07-09 09:00","2025-07-09 09:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807,41,766,2,0,350,213,45.69,27.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (09 Jul 2025)",468,
469,126395333,RS_EVO_React_20FS_8,0,0,Scheduled,Email,,"2025-07-08 12:00","2025-07-08 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916,20,896,2,0,537,401,59.93,44.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (08 Jul 2025)",469,
470,126393845,"TP Sendout (royspins.lol) 08.07",0,0,Scheduled,Email,,"2025-07-08 10:00","2025-07-08 10:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,10,140,0,0,75,18,53.57,12.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (08 Jul 2025)",470,
471,126392186,Retention:TrustPilotPromoCode08.07,0,0,Scheduled,Email,,"2025-07-08 09:00","2025-07-08 09:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,5,100,1,0,46,12,46,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (08 Jul 2025)",471,
472,126391234,"TP Sendout (royspins.co) 08.07",0,0,Scheduled,Email,,"2025-07-08 08:00","2025-07-08 08:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,8,141,0,0,76,23,53.9,16.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (08 Jul 2025)",472,
473,126389721,"TP Sendout (royspins.lat) 08.07",0,0,Scheduled,Email,,"2025-07-08 07:00","2025-07-08 07:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,5,142,0,0,76,22,53.52,15.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (08 Jul 2025)",473,
474,126378650,"TP Sendout (royspins.biz) 07.07",0,0,Scheduled,Email,,"2025-07-07 10:00","2025-07-07 10:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,41,108,1,0,58,27,53.7,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (07 Jul 2025)",474,
475,126377404,RS_EVO_React_LastDep,0,0,Scheduled,Email,,"2025-07-07 09:00","2025-07-07 09:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707,12,695,6,0,415,245,59.71,35.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (07 Jul 2025)",475,
476,126375637,"TP Sendout (royspins.de) 07.07",0,0,Scheduled,Email,,"2025-07-07 08:00","2025-07-07 08:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,12,138,0,0,80,23,57.97,16.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (07 Jul 2025)",476,
477,126375328,"TP Sendout (royspins.com) 07.07",0,0,Scheduled,Email,,"2025-07-07 08:00","2025-07-07 08:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,10,138,0,0,89,33,64.49,23.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (07 Jul 2025)",477,
478,126302072,"TP Sendout (royspins.sbs) 02.07",0,0,Scheduled,Email,,"2025-07-02 09:00","2025-07-02 09:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426,33,393,0,0,184,53,46.82,13.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (02 Jul 2025)",478,
479,126301306,"TP Sendout (royspins.cyou) 02.07",0,0,Scheduled,Email,,"2025-07-02 08:00","2025-07-02 08:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,5,206,4,0,102,40,49.51,19.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (02 Jul 2025)",479,
480,126288747,"TP Sendout (royspins.co) 01.07",0,0,Scheduled,Email,,"2025-07-01 11:00","2025-07-01 11:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,30,179,1,0,88,19,49.16,10.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (01 Jul 2025)",480,
481,126286841,"TP Sendout (royspins.biz) 01.07",0,0,Scheduled,Email,,"2025-07-01 09:00","2025-07-01 09:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,15,203,1,0,83,21,40.89,10.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (01 Jul 2025)",481,
482,126286703,"TP Sendout (royspins.cyou) 01.07",0,0,Scheduled,Email,,"2025-07-01 09:00","2025-07-01 09:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,21,209,0,0,87,22,41.63,10.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (01 Jul 2025)",482,
483,126271479,"TP Sendout (royspins.cfd) 30.06",0,0,Scheduled,Email,,"2025-06-30 09:00","2025-06-30 09:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308,10,298,2,0,184,61,61.74,20.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (30 Jun 2025)",483,
484,126269528,"TP Sendout (royspins.icu) 30.06",0,0,Scheduled,Email,,"2025-06-30 08:00","2025-06-30 08:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,4,191,1,0,109,35,57.07,18.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (30 Jun 2025)",484,
485,126267621,Retention:TrustPilotPromoCode30.06,0,0,Scheduled,Email,,"2025-06-30 07:00","2025-06-30 07:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,2,44,0,0,27,5,61.36,11.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (30 Jun 2025)",485,
486,126200843,ProtugalReact,0,0,Scheduled,Email,,"2025-06-25 11:00","2025-06-25 11:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336,8,328,3,0,108,41,32.93,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (25 Jun 2025)",486,
487,126199167,"SwitzerlandReact Copy",0,0,Scheduled,Email,,"2025-06-25 09:00","2025-06-25 09:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,12,169,1,0,53,14,31.36,8.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (25 Jun 2025)",487,
488,126198267,"TP Sendout (royspins-casino.club) 25.06",0,0,Scheduled,Email,,"2025-06-25 08:00","2025-06-25 08:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,30,257,1,0,162,55,63.04,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (25 Jun 2025)",488,
489,126195376,TrustPilotMonthlyBonus2,0,0,Scheduled,Email,,"2025-06-25 07:00","2025-06-25 07:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,0,38,0,0,15,10,39.47,26.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (25 Jun 2025)",489,
490,126195405,"TP Sendout (royspins.lol) 25.06",0,0,Scheduled,Email,,"2025-06-25 07:00","2025-06-25 07:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,1,237,1,0,145,48,61.18,20.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (25 Jun 2025)",490,
491,126111565,GermanReactivation,0,0,Scheduled,Email,,"2025-06-19 10:00","2025-06-19 10:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303,27,276,3,0,81,45,29.35,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (19 Jun 2025)",491,
492,126111952,RS_EVO_React_20FS_DE2,0,0,Scheduled,Email,,"2025-06-19 10:00","2025-06-19 10:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1559,134,1425,4,0,359,166,25.19,11.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (19 Jun 2025)",492,
493,126095150,"TP Sendout (royspins.net) 18.06",0,0,Scheduled,Email,,"2025-06-18 09:00","2025-06-18 09:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,34,295,0,0,161,63,54.58,21.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (18 Jun 2025)",493,
494,126094163,"TP Sendout (royspins.de) 18.06",0,0,Scheduled,Email,,"2025-06-18 09:00","2025-06-18 09:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553,53,500,5,0,286,117,57.2,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (18 Jun 2025)",494,
495,126091472,RS_EVO_React_20FS_DE1,0,0,Scheduled,Email,,"2025-06-18 08:00","2025-06-18 08:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225,146,1079,5,0,437,267,40.5,24.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (18 Jun 2025)",495,
496,126076058,"TP Sendout (royspins.sbs) 17.06",0,0,Scheduled,Email,,"2025-06-17 08:00","2025-06-17 08:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,9,319,2,0,168,61,52.66,19.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (17 Jun 2025)",496,
497,126060808,"TP Sendout (royspins.com) 16.06",0,0,Scheduled,Email,,"2025-06-16 09:00","2025-06-16 09:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,15,535,3,0,200,19,37.38,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (16 Jun 2025)",497,
498,126060759,Retention:TrustPilotPromoCode,0,0,Scheduled,Email,,"2025-06-16 09:00","2025-06-16 09:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,1,24,0,0,14,4,58.33,16.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (16 Jun 2025)",498,
499,126019413,"RS_EVO_React_20FS_NoAff 4",0,0,Scheduled,Email,,"2025-06-13 10:00","2025-06-13 10:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252,59,1193,3,0,435,226,36.46,18.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (13 Jun 2025)",499,
500,126007167,"RS_EVO_React_20FS_NoAff 3",0,0,Scheduled,Email,,"2025-06-12 13:00","2025-06-12 13:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,210,790,1,0,298,162,37.72,20.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (12 Jun 2025)",500,
501,125989598,"RS_EVO_React_20FS_NoAff 2",0,0,Scheduled,Email,,"2025-06-11 11:00","2025-06-11 11:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,79,920,0,0,171,72,18.59,7.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (11 Jun 2025)",501,
502,125989248,"TP Sendout (royspins.co) 11.06 2.0",0,0,Scheduled,Email,,"2025-06-11 10:00","2025-06-11 10:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459,8,451,0,0,123,1,27.27,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (11 Jun 2025)",502,
503,125986799,"TP Sendout (royspins.co) 11.06",0,0,Scheduled,Email,,"2025-06-11 08:00","2025-06-11 08:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436,10,426,0,0,153,18,35.92,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (11 Jun 2025)",503,
504,125974770,RS_EVO_React_20FS_NoAff,0,0,Scheduled,Email,,"2025-06-10 11:00","2025-06-10 11:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543,30,513,2,0,177,132,34.5,25.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (10 Jun 2025)",504,
505,125974440,Retention:TrustPilotPromoCode210.06,0,0,Scheduled,Email,,"2025-06-10 11:00","2025-06-10 11:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,2,31,0,0,14,8,45.16,25.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (10 Jun 2025)",505,
506,125972781,"TP Sendout (royspins.xyz) 10.06",0,0,Scheduled,Email,,"2025-06-10 09:00","2025-06-10 09:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,1,219,5,0,131,42,59.82,19.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (10 Jun 2025)",506,
507,125962169,RS_EVO_React_50FStrust,0,0,Scheduled,Email,,"2025-06-09 11:00","2025-06-09 11:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477,12,465,2,0,192,107,41.29,23.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (09 Jun 2025)",507,
508,125958405,"TP Sendout (royspins.club) 09.06",0,0,Scheduled,Email,,"2025-06-09 08:00","2025-06-09 08:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,3,234,2,0,147,55,62.82,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (09 Jun 2025)",508,
509,125898906,RS_EVO_React_20FS(2),0,0,Scheduled,Email,,"2025-06-04 11:00","2025-06-04 11:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955,48,907,4,0,383,181,42.23,19.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (04 Jun 2025)",509,
510,125897151,"TP Sendout (royspins.de) 04.06",0,0,Scheduled,Email,,"2025-06-04 09:00","2025-06-04 09:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,9,245,0,0,100,4,40.82,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (04 Jun 2025)",510,
511,125884496,"TP Sendout (royspins.lt) 03.06",0,0,Scheduled,Email,,"2025-06-03 11:00","2025-06-03 11:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,1,215,2,0,108,57,50.23,26.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (03 Jun 2025)",511,
512,125870425,"Retention:TrustPilotPromoCode2 Copy",0,0,Scheduled,Email,,"2025-06-02 12:00","2025-06-02 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,24,0,0,15,8,62.5,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (02 Jun 2025)",512,
513,125826747,RS_EVO_React_RS,0,0,Scheduled,Email,,"2025-05-30 11:00","2025-05-30 11:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459,14,445,6,0,275,133,61.8,29.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (30 May 2025)",513,
514,125807654,"TP Sendout (royspins.my) 29.05",0,0,Scheduled,Email,,"2025-05-29 07:00","2025-05-29 07:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446,5,441,1,0,282,149,63.95,33.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (29 May 2025)",514,
515,125780618,Retention:TrustPilotPromoCode2,0,0,Scheduled,Email,,"2025-05-27 12:00","2025-05-27 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,3,26,1,0,13,4,50,15.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (27 May 2025)",515,
516,125722093,TrustPilotMonthlyBonus,0,0,Scheduled,Email,,"2025-05-26 10:00","2025-05-26 10:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,3,99,1,0,29,13,29.29,13.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (26 May 2025)",516,
517,125761518,"TP Sendout (royspins.quest) 26.05",0,0,Scheduled,Email,,"2025-05-26 08:00","2025-05-26 08:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,6,263,0,0,147,71,55.89,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (26 May 2025)",517,
518,125722387,RS_Sport_100FS,0,0,Scheduled,Email,,"2025-05-23 11:00","2025-05-23 11:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,9,237,1,0,98,44,41.35,18.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (23 May 2025)",518,
519,125678456,SB_CashBack,0,0,Scheduled,Email,,"2025-05-20 12:00","2025-05-20 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374,52,1322,7,0,332,32,25.11,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (20 May 2025)",519,
520,125663536,"Trustpilot Sendout (royspins.com) 19.04",0,0,Scheduled,Email,,"2025-05-19 12:00","2025-05-19 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,3,173,1,0,79,21,45.66,12.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (19 May 2025)",520,
521,125591103,Retention:TrustPilotPromoCode,0,0,Scheduled,Email,,"2025-05-19 09:00","2025-05-19 09:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364,17,347,2,0,146,31,42.07,8.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (19 May 2025)",521,
522,125624513,RS_EVO_React_3,0,0,Scheduled,Email,,"2025-05-16 11:00","2025-05-16 11:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1537,78,1459,2,0,598,294,40.99,20.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (16 May 2025)",522,
523,125609992,"RS_EVO_React_1 Copy",0,0,Scheduled,Email,,"2025-05-15 11:00","2025-05-15 11:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440,71,1369,11,0,650,326,47.48,23.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (15 May 2025)",523,
524,125592575,"Trustpilot Sendout (royspins.net) 14.05",0,0,Scheduled,Email,,"2025-05-14 11:00","2025-05-14 11:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,0,58,8,58,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (14 May 2025)",524,
525,125590324,RS_EVO_React_1,0,0,Scheduled,Email,,"2025-05-14 09:00","2025-05-14 09:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988,31,957,7,0,521,280,54.44,29.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (14 May 2025)",525,
526,125574837,Rs_Hockey_DE_NO,0,0,Scheduled,Email,,"2025-05-13 08:00","2025-05-13 08:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378,19,359,1,0,77,2,21.45,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (13 May 2025)",526,
527,125574004,"Trustpilot Sendout (royspins.quest)",0,0,Scheduled,Email,,"2025-05-13 07:00","2025-05-13 07:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,2,87,1,0,50,10,57.47,11.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (13 May 2025)",527,
528,125521149,Rs_Hockey_SE_SL,0,0,Scheduled,Email,,"2025-05-09 10:00","2025-05-09 10:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,3,148,0,0,55,2,37.16,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (09 May 2025)",528,
529,125521131,Rs_Hockey_CH_CZ,0,0,Scheduled,Email,,"2025-05-09 10:00","2025-05-09 10:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,24,307,0,0,105,2,34.2,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (09 May 2025)",529,
530,125521015,Rs_Hockey_AT_FI,0,0,Scheduled,Email,,"2025-05-09 10:00","2025-05-09 10:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417,15,402,1,0,160,2,39.8,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (09 May 2025)",530,
531,125348165,"Trustpilot Sendout (royspins.lol)",0,0,Scheduled,Email,,"2025-04-28 09:00","2025-04-28 09:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,2,67,0,0,39,10,58.21,14.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (28 Apr 2025)",531,
532,125337411,RSaskLotHome(2),0,0,Scheduled,Email,,"2025-04-27 15:00","2025-04-27 15:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4773,305,4468,9,0,938,501,20.99,11.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (27 Apr 2025)",532,
533,125322910,RSaskLotHome,0,0,Scheduled,Email,,"2025-04-26 14:00","2025-04-26 14:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2839,186,2653,5,0,572,287,21.56,10.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (26 Apr 2025)",533,
534,125305843,RSaskLot(2),0,0,Scheduled,Email,,"2025-04-25 11:00","2025-04-25 11:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1871,158,1713,2,0,315,104,18.39,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (25 Apr 2025)",534,
535,125291388,RSaskLot(1),0,0,Scheduled,Email,,"2025-04-24 13:00","2025-04-24 13:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444,143,1301,2,0,261,92,20.06,7.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (24 Apr 2025)",535,
536,125289402,AskNomLast(PL),0,0,Scheduled,Email,,"2025-04-24 10:00","2025-04-24 10:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2517,75,2442,6,0,854,453,34.97,18.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (24 Apr 2025)",536,
537,125276504,AskNom3(PL)home,0,0,Scheduled,Email,,"2025-04-23 16:00","2025-04-23 16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1851,254,1597,1,0,482,209,30.18,13.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (23 Apr 2025)",537,
538,125258798,AskNom2(PL),0,0,Scheduled,Email,,"2025-04-22 12:00","2025-04-22 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045,152,893,2,0,257,116,28.78,12.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (22 Apr 2025)",538,
539,125257465,AskNom1(PL),0,0,Scheduled,Email,,"2025-04-22 10:00","2025-04-22 10:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916,68,1848,0,0,488,218,26.41,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (22 Apr 2025)",539,
540,125175714,Easter:100FS,0,0,Scheduled,Email,,"2025-04-17 10:00","2025-04-17 10:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,5,262,1,0,110,70,41.98,26.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scheduled: Email (17 Apr 2025)",540,
